,,Released Heg start,Released Heg start,,Other sites containing heg,
,,x,y,av_d,x,y
47,888294,296.304,1028.41,771.085,1051,810
47,888294,296.304,1028.41,771.085,1250,509
47,888294,296.304,1028.41,771.085,1479,666
47,888294,296.304,1028.41,771.085,1410,622
47,888294,296.304,1028.41,771.085,1289,655
47,888294,296.304,1028.41,771.085,1226,831
47,888294,296.304,1028.41,771.085,1168,617
47,888294,296.304,1028.41,771.085,1234,524
47,888294,296.304,1028.41,771.085,1153,793
47,888294,296.304,1028.41,771.085,1081,632
47,888294,296.304,1028.41,771.085,1190,615
47,888294,296.304,1028.41,771.085,1403,537
47,888294,296.304,1028.41,771.085,1041,825
47,888294,296.304,1028.41,771.085,1270,569
47,888294,296.304,1028.41,771.085,1150,656
47,888294,296.304,1028.41,771.085,1233,690
47,888294,296.304,1028.41,771.085,1081,912
47,888294,296.304,1028.41,771.085,1152,569
47,888294,296.304,1028.41,771.085,1349,688
47,888294,296.304,1028.41,771.085,1081,749
47,888294,296.304,1028.41,771.085,1018,819
47,888294,296.304,1028.41,771.085,1037,599
47,888294,296.304,1028.41,771.085,1111,599
47,888294,296.304,1028.41,771.085,1106,779
47,888294,296.304,1028.41,771.085,1276,539
47,888294,296.304,1028.41,771.085,1296,543
47,888294,296.304,1028.41,771.085,1058,614
47,888294,296.304,1028.41,771.085,1292,217
47,888294,296.304,1028.41,771.085,1102,210
47,888294,296.304,1028.41,771.085,1225,183
47,888294,296.304,1028.41,771.085,1324,159
47,888294,296.304,1028.41,771.085,1271,350
47,888294,296.304,1028.41,771.085,1458,210
47,888294,296.304,1028.41,771.085,1389,486
47,888294,296.304,1028.41,771.085,1146,216
47,888294,296.304,1028.41,771.085,1486,453
47,888294,296.304,1028.41,771.085,1434,109
47,888294,296.304,1028.41,771.085,1468,328
47,888294,296.304,1028.41,771.085,1432,382
47,888294,296.304,1028.41,771.085,1390,89
47,888294,296.304,1028.41,771.085,1292,427
47,888294,296.304,1028.41,771.085,1123,215
47,888294,296.304,1028.41,771.085,1437,141
47,888294,296.304,1028.41,771.085,1261,343
47,888294,296.304,1028.41,771.085,1328,7
47,888294,296.304,1028.41,771.085,1345,330
47,888294,296.304,1028.41,771.085,1073,80
47,888294,296.304,1028.41,771.085,1290,302
47,888294,296.304,1028.41,771.085,1389,476
47,888294,296.304,1028.41,771.085,1064,372
47,888294,296.304,1028.41,771.085,1262,471
47,888294,296.304,1028.41,771.085,1196,265
47,888294,296.304,1028.41,771.085,1159,164
47,888294,296.304,1028.41,771.085,1047,279
47,888294,296.304,1028.41,771.085,1341,290
47,888294,296.304,1028.41,771.085,1027,182
47,888294,296.304,1028.41,771.085,1234,375
47,888294,296.304,1028.41,771.085,1022,261
47,888294,296.304,1028.41,771.085,1450,0
47,888294,296.304,1028.41,771.085,1414,306
47,888294,296.304,1028.41,771.085,1338,289
47,888294,296.304,1028.41,771.085,1424,164
47,888294,296.304,1028.41,771.085,1356,357
47,888294,296.304,1028.41,771.085,1365,358
47,888294,296.304,1028.41,771.085,1302,409
47,888294,296.304,1028.41,771.085,1387,60
47,888294,296.304,1028.41,771.085,1321,459
47,888294,296.304,1028.41,771.085,1095,63
47,888294,296.304,1028.41,771.085,1207,97
47,888294,296.304,1028.41,771.085,1435,128
47,888294,296.304,1028.41,771.085,1027,350
47,888294,296.304,1028.41,771.085,1264,89
47,888294,296.304,1028.41,771.085,1181,266
47,888294,296.304,1028.41,771.085,1167,12
47,888294,296.304,1028.41,771.085,784,615
47,888294,296.304,1028.41,771.085,917,610
47,888294,296.304,1028.41,771.085,950,912
47,888294,296.304,1028.41,771.085,965,993
47,888294,296.304,1028.41,771.085,642,585
47,888294,296.304,1028.41,771.085,643,752
47,888294,296.304,1028.41,771.085,795,822
47,888294,296.304,1028.41,771.085,514,823
47,888294,296.304,1028.41,771.085,966,626
47,888294,296.304,1028.41,771.085,888,933
47,888294,296.304,1028.41,771.085,955,920
47,888294,296.304,1028.41,771.085,848,548
47,888294,296.304,1028.41,771.085,881,561
47,888294,296.304,1028.41,771.085,835,992
47,888294,296.304,1028.41,771.085,556,533
47,888294,296.304,1028.41,771.085,690,670
47,888294,296.304,1028.41,771.085,522,883
47,888294,296.304,1028.41,771.085,838,904
47,888294,296.304,1028.41,771.085,742,948
47,888294,296.304,1028.41,771.085,565,542
47,888294,296.304,1028.41,771.085,667,884
47,888294,296.304,1028.41,771.085,536,627
47,888294,296.304,1028.41,771.085,668,822
47,888294,296.304,1028.41,771.085,886,654
47,888294,296.304,1028.41,771.085,516,777
47,888294,296.304,1028.41,771.085,804,605
47,888294,296.304,1028.41,771.085,625,647
47,888294,296.304,1028.41,771.085,697,627
47,888294,296.304,1028.41,771.085,976,786
47,888294,296.304,1028.41,771.085,803,514
47,888294,296.304,1028.41,771.085,724,836
47,888294,296.304,1028.41,771.085,613,829
47,888294,296.304,1028.41,771.085,950,834
47,888294,296.304,1028.41,771.085,543,709
47,888294,296.304,1028.41,771.085,910,657
47,888294,296.304,1028.41,771.085,545,544
47,888294,296.304,1028.41,771.085,805,655
47,888294,296.304,1028.41,771.085,714,663
47,888294,296.304,1028.41,771.085,596,558
47,888294,296.304,1028.41,771.085,982,586
47,888294,296.304,1028.41,771.085,881,887
47,888294,296.304,1028.41,771.085,822,647
47,888294,296.304,1028.41,771.085,885,355
47,888294,296.304,1028.41,771.085,576,373
47,888294,296.304,1028.41,771.085,892,190
47,888294,296.304,1028.41,771.085,696,274
47,888294,296.304,1028.41,771.085,754,68
47,888294,296.304,1028.41,771.085,976,385
47,888294,296.304,1028.41,771.085,552,467
47,888294,296.304,1028.41,771.085,652,79
47,888294,296.304,1028.41,771.085,994,449
47,888294,296.304,1028.41,771.085,868,265
47,888294,296.304,1028.41,771.085,608,6
47,888294,296.304,1028.41,771.085,672,467
47,888294,296.304,1028.41,771.085,689,281
47,888294,296.304,1028.41,771.085,643,329
47,888294,296.304,1028.41,771.085,859,237
47,888294,296.304,1028.41,771.085,840,14
47,888294,296.304,1028.41,771.085,538,255
47,888294,296.304,1028.41,771.085,914,301
47,888294,296.304,1028.41,771.085,988,301
47,888294,296.304,1028.41,771.085,801,360
47,888294,296.304,1028.41,771.085,849,376
47,888294,296.304,1028.41,771.085,947,164
47,888294,296.304,1028.41,771.085,693,8
47,888294,296.304,1028.41,771.085,557,149
47,888294,296.304,1028.41,771.085,820,11
47,888294,296.304,1028.41,771.085,680,234
47,888294,296.304,1028.41,771.085,504,127
47,888294,296.304,1028.41,771.085,803,57
47,888294,296.304,1028.41,771.085,983,126
47,888294,296.304,1028.41,771.085,619,335
47,888294,296.304,1028.41,771.085,574,297
47,888294,296.304,1028.41,771.085,913,305
47,888294,296.304,1028.41,771.085,584,445
47,888294,296.304,1028.41,771.085,705,302
47,888294,296.304,1028.41,771.085,792,498
47,888294,296.304,1028.41,771.085,849,496
47,888294,296.304,1028.41,771.085,961,307
47,888294,296.304,1028.41,771.085,813,117
47,888294,296.304,1028.41,771.085,877,170
47,888294,296.304,1028.41,771.085,866,75
47,888294,296.304,1028.41,771.085,501,132
47,888294,296.304,1028.41,771.085,618,350
47,888294,296.304,1028.41,771.085,998,261
47,888294,296.304,1028.41,771.085,783,352
48,896952,296.304,1028.41,767.415,1392,862
48,896952,296.304,1028.41,767.415,1182,562
48,896952,296.304,1028.41,767.415,1429,787
48,896952,296.304,1028.41,767.415,1368,553
48,896952,296.304,1028.41,767.415,1020,671
48,896952,296.304,1028.41,767.415,1456,595
48,896952,296.304,1028.41,767.415,1051,810
48,896952,296.304,1028.41,767.415,1250,509
48,896952,296.304,1028.41,767.415,1479,666
48,896952,296.304,1028.41,767.415,1410,622
48,896952,296.304,1028.41,767.415,1289,655
48,896952,296.304,1028.41,767.415,1226,831
48,896952,296.304,1028.41,767.415,1168,617
48,896952,296.304,1028.41,767.415,1234,524
48,896952,296.304,1028.41,767.415,1153,793
48,896952,296.304,1028.41,767.415,1081,632
48,896952,296.304,1028.41,767.415,1190,615
48,896952,296.304,1028.41,767.415,1403,537
48,896952,296.304,1028.41,767.415,1041,825
48,896952,296.304,1028.41,767.415,1270,569
48,896952,296.304,1028.41,767.415,1150,656
48,896952,296.304,1028.41,767.415,1233,690
48,896952,296.304,1028.41,767.415,1081,912
48,896952,296.304,1028.41,767.415,1152,569
48,896952,296.304,1028.41,767.415,1349,688
48,896952,296.304,1028.41,767.415,1081,749
48,896952,296.304,1028.41,767.415,1018,819
48,896952,296.304,1028.41,767.415,1037,599
48,896952,296.304,1028.41,767.415,1111,599
48,896952,296.304,1028.41,767.415,1106,779
48,896952,296.304,1028.41,767.415,1276,539
48,896952,296.304,1028.41,767.415,1296,543
48,896952,296.304,1028.41,767.415,1058,614
48,896952,296.304,1028.41,767.415,1292,217
48,896952,296.304,1028.41,767.415,1102,210
48,896952,296.304,1028.41,767.415,1225,183
48,896952,296.304,1028.41,767.415,1324,159
48,896952,296.304,1028.41,767.415,1271,350
48,896952,296.304,1028.41,767.415,1458,210
48,896952,296.304,1028.41,767.415,1389,486
48,896952,296.304,1028.41,767.415,1146,216
48,896952,296.304,1028.41,767.415,1486,453
48,896952,296.304,1028.41,767.415,1434,109
48,896952,296.304,1028.41,767.415,1468,328
48,896952,296.304,1028.41,767.415,1432,382
48,896952,296.304,1028.41,767.415,1390,89
48,896952,296.304,1028.41,767.415,1292,427
48,896952,296.304,1028.41,767.415,1123,215
48,896952,296.304,1028.41,767.415,1168,70
48,896952,296.304,1028.41,767.415,1437,141
48,896952,296.304,1028.41,767.415,1261,343
48,896952,296.304,1028.41,767.415,1345,330
48,896952,296.304,1028.41,767.415,1073,80
48,896952,296.304,1028.41,767.415,1290,302
48,896952,296.304,1028.41,767.415,1389,476
48,896952,296.304,1028.41,767.415,1064,372
48,896952,296.304,1028.41,767.415,1262,471
48,896952,296.304,1028.41,767.415,1196,265
48,896952,296.304,1028.41,767.415,1159,164
48,896952,296.304,1028.41,767.415,1047,279
48,896952,296.304,1028.41,767.415,1341,290
48,896952,296.304,1028.41,767.415,1027,182
48,896952,296.304,1028.41,767.415,1234,375
48,896952,296.304,1028.41,767.415,1022,261
48,896952,296.304,1028.41,767.415,1450,0
48,896952,296.304,1028.41,767.415,1414,306
48,896952,296.304,1028.41,767.415,1338,289
48,896952,296.304,1028.41,767.415,1424,164
48,896952,296.304,1028.41,767.415,1356,357
48,896952,296.304,1028.41,767.415,1365,358
48,896952,296.304,1028.41,767.415,1302,409
48,896952,296.304,1028.41,767.415,1387,60
48,896952,296.304,1028.41,767.415,1321,459
48,896952,296.304,1028.41,767.415,1095,63
48,896952,296.304,1028.41,767.415,1207,97
48,896952,296.304,1028.41,767.415,1435,128
48,896952,296.304,1028.41,767.415,1027,350
48,896952,296.304,1028.41,767.415,1264,89
48,896952,296.304,1028.41,767.415,1181,266
48,896952,296.304,1028.41,767.415,1167,12
48,896952,296.304,1028.41,767.415,784,615
48,896952,296.304,1028.41,767.415,950,912
48,896952,296.304,1028.41,767.415,965,993
48,896952,296.304,1028.41,767.415,642,585
48,896952,296.304,1028.41,767.415,643,752
48,896952,296.304,1028.41,767.415,795,822
48,896952,296.304,1028.41,767.415,514,823
48,896952,296.304,1028.41,767.415,888,933
48,896952,296.304,1028.41,767.415,955,920
48,896952,296.304,1028.41,767.415,848,548
48,896952,296.304,1028.41,767.415,881,561
48,896952,296.304,1028.41,767.415,835,992
48,896952,296.304,1028.41,767.415,556,533
48,896952,296.304,1028.41,767.415,690,670
48,896952,296.304,1028.41,767.415,522,883
48,896952,296.304,1028.41,767.415,838,904
48,896952,296.304,1028.41,767.415,742,948
48,896952,296.304,1028.41,767.415,679,586
48,896952,296.304,1028.41,767.415,565,542
48,896952,296.304,1028.41,767.415,536,627
48,896952,296.304,1028.41,767.415,668,822
48,896952,296.304,1028.41,767.415,886,654
48,896952,296.304,1028.41,767.415,516,777
48,896952,296.304,1028.41,767.415,804,605
48,896952,296.304,1028.41,767.415,625,647
48,896952,296.304,1028.41,767.415,697,627
48,896952,296.304,1028.41,767.415,976,786
48,896952,296.304,1028.41,767.415,803,514
48,896952,296.304,1028.41,767.415,724,836
48,896952,296.304,1028.41,767.415,613,829
48,896952,296.304,1028.41,767.415,950,834
48,896952,296.304,1028.41,767.415,543,709
48,896952,296.304,1028.41,767.415,910,657
48,896952,296.304,1028.41,767.415,545,544
48,896952,296.304,1028.41,767.415,805,655
48,896952,296.304,1028.41,767.415,714,663
48,896952,296.304,1028.41,767.415,596,558
48,896952,296.304,1028.41,767.415,982,586
48,896952,296.304,1028.41,767.415,881,887
48,896952,296.304,1028.41,767.415,822,647
48,896952,296.304,1028.41,767.415,516,915
48,896952,296.304,1028.41,767.415,605,757
48,896952,296.304,1028.41,767.415,930,664
48,896952,296.304,1028.41,767.415,885,355
48,896952,296.304,1028.41,767.415,576,373
48,896952,296.304,1028.41,767.415,892,190
48,896952,296.304,1028.41,767.415,696,274
48,896952,296.304,1028.41,767.415,754,68
48,896952,296.304,1028.41,767.415,976,385
48,896952,296.304,1028.41,767.415,552,467
48,896952,296.304,1028.41,767.415,652,79
48,896952,296.304,1028.41,767.415,994,449
48,896952,296.304,1028.41,767.415,868,265
48,896952,296.304,1028.41,767.415,608,6
48,896952,296.304,1028.41,767.415,672,467
48,896952,296.304,1028.41,767.415,689,281
48,896952,296.304,1028.41,767.415,956,35
48,896952,296.304,1028.41,767.415,643,329
48,896952,296.304,1028.41,767.415,859,237
48,896952,296.304,1028.41,767.415,840,14
48,896952,296.304,1028.41,767.415,538,255
48,896952,296.304,1028.41,767.415,914,301
48,896952,296.304,1028.41,767.415,988,301
48,896952,296.304,1028.41,767.415,801,360
48,896952,296.304,1028.41,767.415,849,376
48,896952,296.304,1028.41,767.415,947,164
48,896952,296.304,1028.41,767.415,693,8
48,896952,296.304,1028.41,767.415,557,149
48,896952,296.304,1028.41,767.415,820,11
48,896952,296.304,1028.41,767.415,680,234
48,896952,296.304,1028.41,767.415,504,127
48,896952,296.304,1028.41,767.415,803,57
48,896952,296.304,1028.41,767.415,983,126
48,896952,296.304,1028.41,767.415,619,335
48,896952,296.304,1028.41,767.415,574,297
48,896952,296.304,1028.41,767.415,913,305
48,896952,296.304,1028.41,767.415,658,71
48,896952,296.304,1028.41,767.415,584,445
48,896952,296.304,1028.41,767.415,705,302
48,896952,296.304,1028.41,767.415,792,498
48,896952,296.304,1028.41,767.415,849,496
48,896952,296.304,1028.41,767.415,961,307
48,896952,296.304,1028.41,767.415,813,117
48,896952,296.304,1028.41,767.415,877,170
48,896952,296.304,1028.41,767.415,866,75
48,896952,296.304,1028.41,767.415,501,132
48,896952,296.304,1028.41,767.415,618,350
48,896952,296.304,1028.41,767.415,998,261
48,896952,296.304,1028.41,767.415,783,352
49,903907,296.304,1028.41,766.478,1392,862
49,903907,296.304,1028.41,766.478,1182,562
49,903907,296.304,1028.41,766.478,1429,787
49,903907,296.304,1028.41,766.478,1368,553
49,903907,296.304,1028.41,766.478,1020,671
49,903907,296.304,1028.41,766.478,1456,595
49,903907,296.304,1028.41,766.478,1051,810
49,903907,296.304,1028.41,766.478,1250,509
49,903907,296.304,1028.41,766.478,1479,666
49,903907,296.304,1028.41,766.478,1410,622
49,903907,296.304,1028.41,766.478,1289,655
49,903907,296.304,1028.41,766.478,1226,831
49,903907,296.304,1028.41,766.478,1168,617
49,903907,296.304,1028.41,766.478,1234,524
49,903907,296.304,1028.41,766.478,1153,793
49,903907,296.304,1028.41,766.478,1081,632
49,903907,296.304,1028.41,766.478,1190,615
49,903907,296.304,1028.41,766.478,1403,537
49,903907,296.304,1028.41,766.478,1041,825
49,903907,296.304,1028.41,766.478,1270,569
49,903907,296.304,1028.41,766.478,1356,929
49,903907,296.304,1028.41,766.478,1233,690
49,903907,296.304,1028.41,766.478,1081,912
49,903907,296.304,1028.41,766.478,1152,569
49,903907,296.304,1028.41,766.478,1349,688
49,903907,296.304,1028.41,766.478,1081,749
49,903907,296.304,1028.41,766.478,1018,819
49,903907,296.304,1028.41,766.478,1037,599
49,903907,296.304,1028.41,766.478,1111,599
49,903907,296.304,1028.41,766.478,1106,779
49,903907,296.304,1028.41,766.478,1276,539
49,903907,296.304,1028.41,766.478,1296,543
49,903907,296.304,1028.41,766.478,1058,614
49,903907,296.304,1028.41,766.478,1292,217
49,903907,296.304,1028.41,766.478,1102,210
49,903907,296.304,1028.41,766.478,1225,183
49,903907,296.304,1028.41,766.478,1324,159
49,903907,296.304,1028.41,766.478,1271,350
49,903907,296.304,1028.41,766.478,1458,210
49,903907,296.304,1028.41,766.478,1389,486
49,903907,296.304,1028.41,766.478,1146,216
49,903907,296.304,1028.41,766.478,1486,453
49,903907,296.304,1028.41,766.478,1434,109
49,903907,296.304,1028.41,766.478,1468,328
49,903907,296.304,1028.41,766.478,1432,382
49,903907,296.304,1028.41,766.478,1390,89
49,903907,296.304,1028.41,766.478,1292,427
49,903907,296.304,1028.41,766.478,1123,215
49,903907,296.304,1028.41,766.478,1437,141
49,903907,296.304,1028.41,766.478,1261,343
49,903907,296.304,1028.41,766.478,1345,330
49,903907,296.304,1028.41,766.478,1073,80
49,903907,296.304,1028.41,766.478,1290,302
49,903907,296.304,1028.41,766.478,1389,476
49,903907,296.304,1028.41,766.478,1064,372
49,903907,296.304,1028.41,766.478,1262,471
49,903907,296.304,1028.41,766.478,1196,265
49,903907,296.304,1028.41,766.478,1159,164
49,903907,296.304,1028.41,766.478,1047,279
49,903907,296.304,1028.41,766.478,1341,290
49,903907,296.304,1028.41,766.478,1027,182
49,903907,296.304,1028.41,766.478,1234,375
49,903907,296.304,1028.41,766.478,1022,261
49,903907,296.304,1028.41,766.478,1450,0
49,903907,296.304,1028.41,766.478,1414,306
49,903907,296.304,1028.41,766.478,1338,289
49,903907,296.304,1028.41,766.478,1424,164
49,903907,296.304,1028.41,766.478,1356,357
49,903907,296.304,1028.41,766.478,1365,358
49,903907,296.304,1028.41,766.478,1302,409
49,903907,296.304,1028.41,766.478,1387,60
49,903907,296.304,1028.41,766.478,1321,459
49,903907,296.304,1028.41,766.478,1306,86
49,903907,296.304,1028.41,766.478,1095,63
49,903907,296.304,1028.41,766.478,1207,97
49,903907,296.304,1028.41,766.478,1435,128
49,903907,296.304,1028.41,766.478,1027,350
49,903907,296.304,1028.41,766.478,1264,89
49,903907,296.304,1028.41,766.478,1181,266
49,903907,296.304,1028.41,766.478,1005,138
49,903907,296.304,1028.41,766.478,1167,12
49,903907,296.304,1028.41,766.478,784,615
49,903907,296.304,1028.41,766.478,950,912
49,903907,296.304,1028.41,766.478,965,993
49,903907,296.304,1028.41,766.478,642,585
49,903907,296.304,1028.41,766.478,643,752
49,903907,296.304,1028.41,766.478,795,822
49,903907,296.304,1028.41,766.478,514,823
49,903907,296.304,1028.41,766.478,888,933
49,903907,296.304,1028.41,766.478,955,920
49,903907,296.304,1028.41,766.478,848,548
49,903907,296.304,1028.41,766.478,881,561
49,903907,296.304,1028.41,766.478,835,992
49,903907,296.304,1028.41,766.478,556,533
49,903907,296.304,1028.41,766.478,690,670
49,903907,296.304,1028.41,766.478,522,883
49,903907,296.304,1028.41,766.478,838,904
49,903907,296.304,1028.41,766.478,742,948
49,903907,296.304,1028.41,766.478,679,586
49,903907,296.304,1028.41,766.478,565,542
49,903907,296.304,1028.41,766.478,667,884
49,903907,296.304,1028.41,766.478,668,822
49,903907,296.304,1028.41,766.478,886,654
49,903907,296.304,1028.41,766.478,516,777
49,903907,296.304,1028.41,766.478,625,647
49,903907,296.304,1028.41,766.478,697,627
49,903907,296.304,1028.41,766.478,976,786
49,903907,296.304,1028.41,766.478,803,514
49,903907,296.304,1028.41,766.478,724,836
49,903907,296.304,1028.41,766.478,613,829
49,903907,296.304,1028.41,766.478,950,834
49,903907,296.304,1028.41,766.478,543,709
49,903907,296.304,1028.41,766.478,910,657
49,903907,296.304,1028.41,766.478,545,544
49,903907,296.304,1028.41,766.478,805,655
49,903907,296.304,1028.41,766.478,714,663
49,903907,296.304,1028.41,766.478,596,558
